time,lat,lon,alt,speed,climb,track,mode
2025-12-09T02:44:07.500Z,37.4987283,-121.94888852,4.1105,0.038,-0.016,1.6598,3
2025-12-09T02:44:07.500Z,37.4987283,-121.94888852,4.1105,0.038,-0.016,1.6598,3
2025-12-09T02:44:07.600Z,37.498728305,-121.948888484,4.0935,0.067,-0.023,74.9585,3
2025-12-09T02:44:07.600Z,37.498728305,-121.948888484,4.0935,0.067,-0.023,74.9585,3
2025-12-09T02:44:07.600Z,37.498728305,-121.948888484,4.0935,0.067,-0.023,74.9585,3
2025-12-09T02:44:07.700Z,37.498728225,-121.948888556,4.1214,0.009,0.011,200.8467,3
2025-12-09T02:44:07.700Z,37.498728225,-121.948888556,4.1214,0.009,0.011,200.8467,3
2025-12-09T02:44:07.800Z,37.498728175,-121.948888676,4.0958,0.105,-0.006,236.145,3
2025-12-09T02:44:07.800Z,37.498728175,-121.948888676,4.0958,0.105,-0.006,236.145,3
2025-12-09T02:44:07.900Z,37.498728183,-121.948888604,4.0618,0.022,-0.02,314.308,3
2025-12-09T02:44:07.900Z,37.498728183,-121.948888604,4.0618,0.022,-0.02,314.308,3
2025-12-09T02:44:08.000Z,37.498728183,-121.948888604,4.0618,0.024,-0.018,180.0,3
2025-12-09T02:44:08.000Z,37.498728183,-121.948888604,4.0618,0.024,-0.018,180.0,3
2025-12-09T02:44:08.100Z,37.498728158,-121.948888664,4.049,0.027,-0.013,69.2117,3
2025-12-09T02:44:08.100Z,37.498728158,-121.948888664,4.049,0.027,-0.013,69.2117,3
2025-12-09T02:44:08.200Z,37.498728083,-121.9488887,4.0599,0.057,-0.001,209.9187,3
2025-12-09T02:44:08.200Z,37.498728083,-121.9488887,4.0599,0.057,-0.001,209.9187,3
2025-12-09T02:44:08.300Z,37.498728015,-121.948888664,4.0368,0.056,-0.017,132.2689,3
2025-12-09T02:44:08.300Z,37.498728015,-121.948888664,4.0368,0.056,-0.017,132.2689,3
2025-12-09T02:44:08.400Z,37.498728044,-121.948888568,4.0326,0.036,-0.017,69.2117,3
2025-12-09T02:44:08.400Z,37.498728044,-121.948888568,4.0326,0.036,-0.017,69.2117,3
2025-12-09T02:44:08.500Z,37.498728011,-121.9488887,4.0538,0.049,0.002,7.5011,3
2025-12-09T02:44:08.500Z,37.498728011,-121.9488887,4.0538,0.049,0.002,7.5011,3
2025-12-09T02:44:08.600Z,37.498727994,-121.948888544,4.0563,0.039,0.013,67.131,3
2025-12-09T02:44:08.600Z,37.498727994,-121.948888544,4.0563,0.039,0.013,67.131,3
2025-12-09T02:44:08.700Z,37.49872804,-121.948888604,4.0496,0.073,0.005,349.9404,3
2025-12-09T02:44:08.700Z,37.49872804,-121.948888604,4.0496,0.073,0.005,349.9404,3
2025-12-09T02:44:08.800Z,37.498727998,-121.948888508,4.0393,0.028,0.005,98.0321,3
2025-12-09T02:44:08.800Z,37.498727998,-121.948888508,4.0393,0.028,0.005,98.0321,3
2025-12-09T02:44:08.900Z,37.498727977,-121.948888532,4.0095,0.055,0.001,255.4999,3
2025-12-09T02:44:08.900Z,37.498727977,-121.948888532,4.0095,0.055,0.001,255.4999,3
2025-12-09T02:44:09.000Z,37.498727981,-121.948888496,3.9925,0.029,-0.005,355.9208,3
2025-12-09T02:44:09.000Z,37.498727981,-121.948888496,3.9925,0.029,-0.005,355.9208,3
2025-12-09T02:44:09.100Z,37.498728014,-121.948888363,3.9712,0.022,-0.002,49.731,3
2025-12-09T02:44:09.100Z,37.498728014,-121.948888363,3.9712,0.022,-0.002,49.731,3
2025-12-09T02:44:09.200Z,37.498727972,-121.948888267,3.961,0.017,-0.004,125.6398,3
2025-12-09T02:44:09.200Z,37.498727972,-121.948888267,3.961,0.017,-0.004,125.6398,3
2025-12-09T02:44:09.300Z,37.498728022,-121.948888291,3.9372,0.024,-0.004,247.5228,3
2025-12-09T02:44:09.300Z,37.498728022,-121.948888291,3.9372,0.024,-0.004,247.5228,3
2025-12-09T02:44:09.400Z,37.498727988,-121.948888123,3.8929,0.056,-0.026,183.2646,3
2025-12-09T02:44:09.400Z,37.498727988,-121.948888123,3.8929,0.056,-0.026,183.2646,3
2025-12-09T02:44:09.500Z,37.49872801,-121.948888243,3.8733,0.035,-0.037,188.7193,3
2025-12-09T02:44:09.500Z,37.49872801,-121.948888243,3.8733,0.035,-0.037,188.7193,3
2025-12-09T02:44:09.600Z,37.498727964,-121.948888326,3.8307,0.076,-0.066,240.3266,3
2025-12-09T02:44:09.600Z,37.498727964,-121.948888326,3.8307,0.076,-0.066,240.3266,3
2025-12-09T02:44:09.700Z,37.498728197,-121.948887859,3.8626,0.252,-0.046,53.861,3
2025-12-09T02:44:09.700Z,37.498728197,-121.948887859,3.8626,0.252,-0.046,53.861,3
2025-12-09T02:44:09.800Z,37.498728116,-121.948887631,3.825,0.096,-0.048,105.841,3
2025-12-09T02:44:09.800Z,37.498728116,-121.948887631,3.825,0.096,-0.048,105.841,3
2025-12-09T02:44:09.900Z,37.498728233,-121.94888739,3.7589,0.102,-0.071,57.7872,3
2025-12-09T02:44:09.900Z,37.498728233,-121.94888739,3.7589,0.102,-0.071,57.7872,3
2025-12-09T02:44:10.000Z,37.498728208,-121.94888745,3.746,0.025,-0.066,58.6204,3
2025-12-09T02:44:10.000Z,37.498728208,-121.94888745,3.746,0.025,-0.066,58.6204,3
2025-12-09T02:44:10.100Z,37.498727841,-121.948887236,3.8484,0.202,0.03,170.9831,3
2025-12-09T02:44:10.100Z,37.498727841,-121.948887236,3.8484,0.202,0.03,170.9831,3
2025-12-09T02:44:10.200Z,37.498728068,-121.948887127,3.8156,0.093,0.0,35.6923,3
2025-12-09T02:44:10.400Z,37.498728304,-121.948887247,3.8143,0.048,0.02,266.3939,3
2025-12-09T02:44:10.400Z,37.498728304,-121.948887247,3.8143,0.048,0.02,266.3939,3
2025-12-09T02:44:10.500Z,37.498728333,-121.948887151,3.8101,0.07,0.044,212.9076,3
2025-12-09T02:44:10.600Z,37.49872861,-121.948887066,3.7536,0.065,0.016,345.878,3
2025-12-09T02:44:10.600Z,37.49872861,-121.948887066,3.7536,0.065,0.016,345.878,3
2025-12-09T02:44:10.700Z,37.498728643,-121.948886934,3.7324,0.068,0.017,280.2159,3
2025-12-09T02:44:10.700Z,37.498728643,-121.948886934,3.7324,0.068,0.017,280.2159,3
2025-12-09T02:44:10.800Z,37.498728722,-121.948886719,3.7538,0.03,0.033,326.1394,3
2025-12-09T02:44:10.800Z,37.498728722,-121.948886719,3.7538,0.03,0.033,326.1394,3
2025-12-09T02:44:10.900Z,37.498728856,-121.948886491,3.7345,0.049,0.012,31.5871,3
2025-12-09T02:44:11.000Z,37.498729057,-121.948886299,3.7383,0.006,0.024,159.5225,3
2025-12-09T02:44:11.100Z,37.498729317,-121.948886058,3.6843,0.017,-0.005,11.0719,3
2025-12-09T02:44:11.100Z,37.498729317,-121.948886058,3.6843,0.017,-0.005,11.0719,3
2025-12-09T02:44:11.300Z,37.498729335,-121.948885448,3.7473,0.176,0.036,107.4878,3
2025-12-09T02:44:11.300Z,37.498729335,-121.948885448,3.7473,0.176,0.036,107.4878,3
2025-12-09T02:44:11.400Z,37.498729429,-121.948884944,3.7501,0.211,0.022,128.0588,3
2025-12-09T02:44:11.500Z,37.498729721,-121.948884285,3.7736,0.139,0.037,70.2236,3
2025-12-09T02:44:11.600Z,37.498729825,-121.948884153,3.7585,0.097,0.027,222.7933,3
2025-12-09T02:44:11.600Z,37.498729825,-121.948884153,3.7585,0.097,0.027,222.7933,3
2025-12-09T02:44:11.800Z,37.498730253,-121.948883852,3.7295,0.08,0.014,311.0572,3
2025-12-09T02:44:11.800Z,37.498730253,-121.948883852,3.7295,0.08,0.014,311.0572,3
2025-12-09T02:44:11.900Z,37.498730383,-121.94888366,3.7272,0.034,0.012,105.4103,3
2025-12-09T02:44:11.900Z,37.498730383,-121.94888366,3.7272,0.034,0.012,105.4103,3
2025-12-09T02:44:12.000Z,37.498730491,-121.948883349,3.7444,0.061,0.007,134.839,3
2025-12-09T02:44:12.000Z,37.498730491,-121.948883349,3.7444,0.061,0.007,134.839,3
2025-12-09T02:44:12.100Z,37.498730738,-121.948883217,3.7415,0.071,0.001,301.3135,3
2025-12-09T02:44:12.100Z,37.498730738,-121.948883217,3.7415,0.071,0.001,301.3135,3
2025-12-09T02:44:12.300Z,37.498730868,-121.948883025,3.7392,0.025,-0.022,280.1042,3
2025-12-09T02:44:12.400Z,37.498730976,-121.948882713,3.7564,0.024,-0.004,247.5228,3
2025-12-09T02:44:12.400Z,37.498730976,-121.948882713,3.7564,0.024,-0.004,247.5228,3
2025-12-09T02:44:12.500Z,37.498731079,-121.948882438,3.7907,0.037,0.006,56.4811,3
2025-12-09T02:44:12.500Z,37.498731079,-121.948882438,3.7907,0.037,0.006,56.4811,3
2025-12-09T02:44:12.600Z,37.498731112,-121.948882162,3.8188,0.024,-0.001,187.5011,3
2025-12-09T02:44:12.600Z,37.498731112,-121.948882162,3.8188,0.024,-0.001,187.5011,3
2025-12-09T02:44:12.700Z,37.49873141,-121.948882054,3.7921,0.058,-0.011,323.0208,3
2025-12-09T02:44:12.700Z,37.49873141,-121.948882054,3.7921,0.058,-0.011,323.0208,3
2025-12-09T02:44:12.800Z,37.498731522,-121.948881706,3.7924,0.014,0.002,37.2592,3
2025-12-09T02:44:12.800Z,37.498731522,-121.948881706,3.7924,0.014,0.002,37.2592,3
2025-12-09T02:44:12.900Z,37.498731756,-121.948881382,3.7749,0.023,-0.008,106.647,3
2025-12-09T02:44:12.900Z,37.498731756,-121.948881382,3.7749,0.023,-0.008,106.647,3
2025-12-09T02:44:13.000Z,37.498731839,-121.94888113,3.7794,0.022,-0.002,86.7165,3
2025-12-09T02:44:13.000Z,37.498731839,-121.94888113,3.7794,0.022,-0.002,86.7165,3
2025-12-09T02:44:13.100Z,37.498731947,-121.948880819,3.7966,0.031,-0.007,55.344,3
2025-12-09T02:44:13.100Z,37.498731947,-121.948880819,3.7966,0.031,-0.007,55.344,3
2025-12-09T02:44:13.300Z,37.498731999,-121.948880219,3.7891,0.217,-0.007,95.2499,3
2025-12-09T02:44:13.300Z,37.498731999,-121.948880219,3.7891,0.217,-0.007,95.2499,3
2025-12-09T02:44:13.400Z,37.498732105,-121.948879464,3.7902,0.407,0.016,97.038,3
2025-12-09T02:44:13.400Z,37.498732105,-121.948879464,3.7902,0.407,0.016,97.038,3
2025-12-09T02:44:13.500Z,37.498732128,-121.948878961,3.7868,0.419,0.014,89.7434,3
2025-12-09T02:44:13.500Z,37.498732128,-121.948878961,3.7868,0.419,0.014,89.7434,3
2025-12-09T02:44:13.600Z,37.498732341,-121.948878517,3.7889,0.447,-0.003,79.9071,3
2025-12-09T02:44:13.600Z,37.498732341,-121.948878517,3.7889,0.447,-0.003,79.9071,3
2025-12-09T02:44:13.700Z,37.498732708,-121.948877965,3.7522,0.525,-0.034,65.853,3
2025-12-09T02:44:13.700Z,37.498732708,-121.948877965,3.7522,0.525,-0.034,65.853,3
2025-12-09T02:44:13.800Z,37.498732847,-121.948877078,3.7321,0.676,-0.049,76.0127,3
2025-12-09T02:44:13.800Z,37.498732847,-121.948877078,3.7321,0.676,-0.049,76.0127,3
2025-12-09T02:44:13.900Z,37.49873292,-121.948876454,3.7544,0.52,-0.025,82.318,3
2025-12-09T02:44:13.900Z,37.49873292,-121.948876454,3.7544,0.52,-0.025,82.318,3
2025-12-09T02:44:14.000Z,37.498733005,-121.948875579,3.775,0.636,-0.009,84.8472,3
2025-12-09T02:44:14.000Z,37.498733005,-121.948875579,3.775,0.636,-0.009,84.8472,3
2025-12-09T02:44:14.100Z,37.498733082,-121.94887492,3.7803,0.578,-0.014,85.1719,3
2025-12-09T02:44:14.100Z,37.498733082,-121.94887492,3.7803,0.578,-0.014,85.1719,3
2025-12-09T02:44:14.300Z,37.498733425,-121.948873661,3.7963,0.53,-0.001,73.3698,3
2025-12-09T02:44:14.400Z,37.498733388,-121.948872906,3.7852,0.552,-0.002,89.8336,3
2025-12-09T02:44:14.400Z,37.498733388,-121.948872906,3.7852,0.552,-0.002,89.8336,3
2025-12-09T02:44:14.500Z,37.498733455,-121.948871875,3.8084,0.72,0.013,82.7584,3
2025-12-09T02:44:14.500Z,37.498733455,-121.948871875,3.8084,0.72,0.013,82.7584,3
2025-12-09T02:44:14.600Z,37.498733525,-121.948871432,3.7984,0.497,-0.012,88.919,3
2025-12-09T02:44:14.600Z,37.498733525,-121.948871432,3.7984,0.497,-0.012,88.919,3
2025-12-09T02:44:14.700Z,37.498733466,-121.948870557,3.8068,0.674,-0.003,90.8731,3
2025-12-09T02:44:14.700Z,37.498733466,-121.948870557,3.8068,0.674,-0.003,90.8731,3
2025-12-09T02:44:14.800Z,37.498733603,-121.948870149,3.8199,0.52,-0.013,84.6978,3
2025-12-09T02:44:14.800Z,37.498733603,-121.948870149,3.8199,0.52,-0.013,84.6978,3
2025-12-09T02:44:14.900Z,37.498733468,-121.948869167,3.8887,0.613,0.009,91.8016,3
2025-12-09T02:44:14.900Z,37.498733468,-121.948869167,3.8887,0.613,0.009,91.8016,3
2025-12-09T02:44:15.000Z,37.49873341,-121.948868435,3.8477,0.559,-0.02,93.6223,3
2025-12-09T02:44:15.000Z,37.49873341,-121.948868435,3.8477,0.559,-0.02,93.6223,3
2025-12-09T02:44:15.100Z,37.498733369,-121.948867573,3.9031,0.601,0.002,86.5333,3
2025-12-09T02:44:15.100Z,37.498733369,-121.948867573,3.9031,0.601,0.002,86.5333,3
2025-12-09T02:44:15.300Z,37.498733156,-121.948866183,3.9666,0.517,-0.021,92.3882,3
2025-12-09T02:44:15.400Z,37.498733101,-121.948865128,4.0075,0.605,-0.016,90.0524,3
2025-12-09T02:44:15.400Z,37.498733101,-121.948865128,4.0075,0.605,-0.016,90.0524,3
2025-12-09T02:44:15.400Z,37.498733101,-121.948865128,4.0075,0.605,-0.016,90.0524,3
2025-12-09T02:44:15.700Z,37.498732827,-121.948862133,4.1621,0.488,0.028,82.1249,3
2025-12-09T02:44:15.700Z,37.498732827,-121.948862133,4.1621,0.488,0.028,82.1249,3
2025-12-09T02:44:15.800Z,37.498732778,-121.94886163,4.1527,0.418,-0.006,96.3421,3
2025-12-09T02:44:15.800Z,37.498732778,-121.94886163,4.1527,0.418,-0.006,96.3421,3
2025-12-09T02:44:15.900Z,37.498732722,-121.948861198,4.1773,0.403,-0.002,95.1636,3
2025-12-09T02:44:15.900Z,37.498732722,-121.948861198,4.1773,0.403,-0.002,95.1636,3
2025-12-09T02:44:16.000Z,37.498732647,-121.948860468,4.2539,0.365,0.022,84.7432,3
2025-12-09T02:44:16.000Z,37.498732647,-121.948860468,4.2539,0.365,0.022,84.7432,3
2025-12-09T02:44:16.100Z,37.498732527,-121.948859964,4.2384,0.292,-0.016,92.5174,3
2025-12-09T02:44:16.300Z,37.498732524,-121.948859377,4.2716,0.283,0.0,90.0344,3
2025-12-09T02:44:16.300Z,37.498732524,-121.948859377,4.2716,0.283,0.0,90.0344,3
2025-12-09T02:44:16.400Z,37.498732654,-121.948859185,4.2693,0.247,-0.007,91.7247,3
2025-12-09T02:44:16.500Z,37.498732696,-121.948859281,4.2796,0.1,0.001,76.0667,3
2025-12-09T02:44:16.600Z,37.498732839,-121.948859281,4.2918,0.064,0.006,94.097,3
2025-12-09T02:44:16.700Z,37.498733004,-121.948859401,4.2844,0.044,0.002,108.4213,3
2025-12-09T02:44:16.800Z,37.498733333,-121.94885964,4.2696,0.028,-0.001,338.0027,3
2025-12-09T02:44:17.000Z,37.498733569,-121.94885976,4.2683,0.024,0.004,67.5229,3
2025-12-09T02:44:17.100Z,37.498733637,-121.94885994,4.242,0.032,-0.02,135.3349,3
2025-12-09T02:44:17.300Z,37.498733873,-121.948860059,4.2408,0.027,-0.016,296.7429,3
2025-12-09T02:44:17.300Z,37.498733873,-121.948860059,4.2408,0.027,-0.016,296.7429,3
2025-12-09T02:44:17.400Z,37.498733937,-121.948860275,4.2315,0.034,-0.017,221.5956,3
2025-12-09T02:44:17.400Z,37.498733937,-121.948860275,4.2315,0.034,-0.017,221.5956,3
2025-12-09T02:44:17.500Z,37.498734131,-121.948860299,4.2199,0.021,-0.025,71.1211,3
2025-12-09T02:44:17.500Z,37.498734131,-121.948860299,4.2199,0.021,-0.025,71.1211,3
2025-12-09T02:44:17.600Z,37.498734266,-121.948860514,4.2167,0.021,-0.021,245.3312,3
2025-12-09T02:44:17.600Z,37.498734266,-121.948860514,4.2167,0.021,-0.021,245.3312,3
2025-12-09T02:44:17.700Z,37.498734473,-121.94886073,4.2197,0.027,-0.016,296.7429,3
2025-12-09T02:44:17.700Z,37.498734473,-121.94886073,4.2197,0.027,-0.016,296.7429,3
2025-12-09T02:44:17.800Z,37.498734595,-121.948860754,4.202,0.048,-0.02,86.3939,3
2025-12-09T02:44:17.800Z,37.498734595,-121.948860754,4.202,0.048,-0.02,86.3939,3
2025-12-09T02:44:17.900Z,37.498734802,-121.948860969,4.2049,0.051,-0.019,302.1711,3
2025-12-09T02:44:17.900Z,37.498734802,-121.948860969,4.2049,0.051,-0.019,302.1711,3
2025-12-09T02:44:18.000Z,37.498734831,-121.948860873,4.2007,0.051,-0.021,157.8223,3
2025-12-09T02:44:18.000Z,37.498734831,-121.948860873,4.2007,0.051,-0.021,157.8223,3
2025-12-09T02:44:18.100Z,37.498734996,-121.948860993,4.1933,0.032,-0.02,28.0364,3
2025-12-09T02:44:18.100Z,37.498734996,-121.948860993,4.1933,0.032,-0.02,28.0364,3
2025-12-09T02:44:18.200Z,37.498735228,-121.948861149,4.2091,0.044,-0.005,49.7311,3
2025-12-09T02:44:18.200Z,37.498735228,-121.948861149,4.2091,0.044,-0.005,49.7311,3
2025-12-09T02:44:18.300Z,37.498735722,-121.948861508,4.1869,0.054,-0.03,311.5857,3
2025-12-09T02:44:18.300Z,37.498735722,-121.948861508,4.1869,0.054,-0.03,311.5857,3
2025-12-09T02:44:18.400Z,37.498736143,-121.948861724,4.2081,0.058,-0.019,61.8326,3
2025-12-09T02:44:18.400Z,37.498736143,-121.948861724,4.2081,0.058,-0.019,61.8326,3
2025-12-09T02:44:18.500Z,37.498736544,-121.948861963,4.1994,0.048,-0.025,22.2095,3
2025-12-09T02:44:18.500Z,37.498736544,-121.948861963,4.1994,0.048,-0.025,22.2095,3
2025-12-09T02:44:18.600Z,37.498736662,-121.948862023,4.1988,0.045,-0.024,173.2686,3
2025-12-09T02:44:18.600Z,37.498736662,-121.948862023,4.1988,0.045,-0.024,173.2686,3
2025-12-09T02:44:18.700Z,37.498736826,-121.948862142,4.1914,0.042,-0.029,302.8994,3
2025-12-09T02:44:18.700Z,37.498736826,-121.948862142,4.1914,0.042,-0.029,302.8994,3
2025-12-09T02:44:18.800Z,37.498736898,-121.948862142,4.1975,0.006,-0.024,339.5226,3
2025-12-09T02:44:18.800Z,37.498736898,-121.948862142,4.1975,0.006,-0.024,339.5226,3
2025-12-09T02:44:18.900Z,37.498737045,-121.948862106,4.1927,0.034,-0.024,57.7872,3
2025-12-09T02:44:18.900Z,37.498737045,-121.948862106,4.1927,0.034,-0.024,57.7872,3
2025-12-09T02:44:19.000Z,37.498737091,-121.948862166,4.1859,0.006,-0.034,81.9285,3
2025-12-09T02:44:19.000Z,37.498737091,-121.948862166,4.1859,0.006,-0.034,81.9285,3
2025-12-09T02:44:19.100Z,37.498737234,-121.948862166,4.1981,0.014,-0.018,351.1996,3
2025-12-09T02:44:19.100Z,37.498737234,-121.948862166,4.1981,0.014,-0.018,351.1996,3
2025-12-09T02:44:19.200Z,37.498737277,-121.948862262,4.2084,0.027,-0.016,296.7429,3
2025-12-09T02:44:19.200Z,37.498737277,-121.948862262,4.2084,0.027,-0.016,296.7429,3
2025-12-09T02:44:19.300Z,37.498737352,-121.948862226,4.1975,0.021,-0.025,71.1211,3
2025-12-09T02:44:19.300Z,37.498737352,-121.948862226,4.1975,0.021,-0.025,71.1211,3
2025-12-09T02:44:19.400Z,37.498737449,-121.948862166,4.2164,0.016,-0.015,45.1747,3
2025-12-09T02:44:19.400Z,37.498737449,-121.948862166,4.2164,0.016,-0.015,45.1747,3
2025-12-09T02:44:19.500Z,37.498737538,-121.948862322,4.2199,0.033,-0.018,271.9526,3
2025-12-09T02:44:19.500Z,37.498737538,-121.948862322,4.2199,0.033,-0.018,271.9526,3
2025-12-09T02:44:19.600Z,37.498737656,-121.948862382,4.2193,0.048,-0.025,229.2366,3
2025-12-09T02:44:19.700Z,37.498737799,-121.948862382,4.2314,0.027,-0.013,69.2117,3
2025-12-09T02:44:19.800Z,37.49873787,-121.948862382,4.2375,0.01,-0.01,119.0465,3
2025-12-09T02:44:19.800Z,37.49873787,-121.948862382,4.2375,0.01,-0.01,119.0465,3
2025-12-09T02:44:19.900Z,37.498737913,-121.948862478,4.2478,0.04,-0.013,184.5511,3
2025-12-09T02:44:19.900Z,37.498737913,-121.948862478,4.2478,0.04,-0.013,184.5511,3
2025-12-09T02:44:20.000Z,37.498738031,-121.948862538,4.2472,0.045,-0.011,318.3231,3
2025-12-09T02:44:20.000Z,37.498738031,-121.948862538,4.2472,0.045,-0.011,318.3231,3
2025-12-09T02:44:20.100Z,37.498738102,-121.948862538,4.2533,0.045,-0.009,96.889,3
2025-12-09T02:44:20.100Z,37.498738102,-121.948862538,4.2533,0.045,-0.009,96.889,3
2025-12-09T02:44:20.200Z,37.498738149,-121.948862597,4.2465,0.027,-0.014,123.2402,3
2025-12-09T02:44:20.200Z,37.498738149,-121.948862597,4.2465,0.027,-0.014,123.2402,3
2025-12-09T02:44:20.300Z,37.49873822,-121.948862597,4.2526,0.02,-0.009,290.4472,3
2025-12-09T02:44:20.300Z,37.49873822,-121.948862597,4.2526,0.02,-0.009,290.4472,3
2025-12-09T02:44:20.400Z,37.498738292,-121.948862597,4.2587,0.008,-0.006,180.0,3
2025-12-09T02:44:20.400Z,37.498738292,-121.948862597,4.2587,0.008,-0.006,180.0,3
2025-12-09T02:44:20.500Z,37.498738388,-121.948862538,4.2776,0.034,0.012,105.4103,3
2025-12-09T02:44:20.500Z,37.498738388,-121.948862538,4.2776,0.034,0.012,105.4103,3
2025-12-09T02:44:20.600Z,37.498738435,-121.948862597,4.2709,0.032,-0.01,309.6781,3
2025-12-09T02:44:20.600Z,37.498738435,-121.948862597,4.2709,0.032,-0.01,309.6781,3
2025-12-09T02:44:20.700Z,37.498738578,-121.948862597,4.283,0.008,-0.006,180.0,3
2025-12-09T02:44:20.800Z,37.498738649,-121.948862597,4.2891,0.009,-0.004,69.2117,3
2025-12-09T02:44:20.900Z,37.49873875,-121.948862501,4.291,0.009,-0.011,20.8467,3
2025-12-09T02:44:21.000Z,37.498738775,-121.948862442,4.3038,0.028,-0.004,217.2592,3
2025-12-09T02:44:21.000Z,37.498738775,-121.948862442,4.3038,0.028,-0.004,217.2592,3
2025-12-09T02:44:21.100Z,37.498738918,-121.948862442,4.316,0.018,-0.008,69.2117,3
2025-12-09T02:44:21.100Z,37.498738918,-121.948862442,4.316,0.018,-0.008,69.2117,3
2025-12-09T02:44:21.200Z,37.498739018,-121.948862346,4.3179,0.014,-0.002,217.2592,3
2025-12-09T02:44:21.400Z,37.498739476,-121.94886225,4.3502,0.017,-0.004,125.6399,3
2025-12-09T02:44:21.400Z,37.498739476,-121.94886225,4.3502,0.017,-0.004,125.6399,3
2025-12-09T02:44:21.500Z,37.498739644,-121.94886219,4.3752,0.017,0.004,305.6399,3
2025-12-09T02:44:21.600Z,37.498739887,-121.948862094,4.3893,0.024,-0.004,247.5229,3
2025-12-09T02:44:21.600Z,37.498739887,-121.948862094,4.3893,0.024,-0.004,247.5229,3
2025-12-09T02:44:21.700Z,37.498740106,-121.948862058,4.3905,0.01,-0.01,119.0465,3
2025-12-09T02:44:21.700Z,37.498740106,-121.948862058,4.3905,0.01,-0.01,119.0465,3
2025-12-09T02:44:21.800Z,37.498740374,-121.948861902,4.4174,0.031,-0.007,55.344,3
2025-12-09T02:44:21.800Z,37.498740374,-121.948861902,4.4174,0.031,-0.007,55.344,3
2025-12-09T02:44:21.900Z,37.498740542,-121.948861842,4.4424,0.032,0.007,5.6662,3
2025-12-09T02:44:21.900Z,37.498740542,-121.948861842,4.4424,0.032,0.007,5.6662,3
2025-12-09T02:44:22.000Z,37.498740743,-121.94886165,4.4462,0.008,-0.006,180.0,3
2025-12-09T02:44:22.000Z,37.498740743,-121.94886165,4.4462,0.008,-0.006,180.0,3
2025-12-09T02:44:22.100Z,37.498740962,-121.948861614,4.4474,0.041,-0.019,290.4472,3
2025-12-09T02:44:22.100Z,37.498740962,-121.948861614,4.4474,0.041,-0.019,290.4472,3
2025-12-09T02:44:22.300Z,37.498741213,-121.948861303,4.4768,0.01,-0.01,119.0465,3
2025-12-09T02:44:22.400Z,37.49874141,-121.948861147,4.4976,0.006,-0.013,242.3834,3
2025-12-09T02:44:22.400Z,37.49874141,-121.948861147,4.4976,0.006,-0.013,242.3834,3
2025-12-09T02:44:22.500Z,37.4987417,-121.948861111,4.505,0.033,-0.018,271.9526,3
2025-12-09T02:44:22.500Z,37.4987417,-121.948861111,4.505,0.033,-0.018,271.9526,3
2025-12-09T02:44:22.600Z,37.49874195,-121.948860799,4.5344,0.027,-0.013,69.2117,3
2025-12-09T02:44:22.600Z,37.49874195,-121.948860799,4.5344,0.027,-0.013,69.2117,3
2025-12-09T02:44:22.700Z,37.498742194,-121.948860703,4.5485,0.017,-0.014,95.0217,3
2025-12-09T02:44:22.700Z,37.498742194,-121.948860703,4.5485,0.017,-0.014,95.0217,3
2025-12-09T02:44:22.800Z,37.498742391,-121.948860547,4.5693,0.039,-0.017,310.5544,3
2025-12-09T02:44:22.800Z,37.498742391,-121.948860547,4.5693,0.039,-0.017,310.5544,3
2025-12-09T02:44:22.900Z,37.498742487,-121.948860487,4.5882,0.021,-0.008,203.966,3
2025-12-09T02:44:22.900Z,37.498742487,-121.948860487,4.5882,0.021,-0.008,203.966,3
2025-12-09T02:44:23.000Z,37.498742709,-121.948860272,4.6218,0.017,-0.014,95.0217,3
2025-12-09T02:44:23.000Z,37.498742709,-121.948860272,4.6218,0.017,-0.014,95.0217,3
2025-12-09T02:44:23.100Z,37.498742852,-121.948860272,4.6339,0.043,-0.02,256.3526,3
2025-12-09T02:44:23.100Z,37.498742852,-121.948860272,4.6339,0.043,-0.02,256.3526,3
2025-12-09T02:44:23.200Z,37.498743003,-121.948860056,4.6615,0.04,-0.011,58.4759,3
2025-12-09T02:44:23.300Z,37.49874317,-121.948859996,4.6865,0.021,-0.007,329.9099,3
2025-12-09T02:44:23.400Z,37.498743249,-121.948859781,4.7079,0.037,-0.005,103.4224,3
2025-12-09T02:44:23.400Z,37.498743249,-121.948859781,4.7079,0.037,-0.005,103.4224,3
2025-12-09T02:44:23.500Z,37.498743446,-121.948859625,4.7287,0.014,-0.003,278.0321,3
2025-12-09T02:44:23.500Z,37.498743446,-121.948859625,4.7287,0.014,-0.003,278.0321,3
2025-12-09T02:44:23.600Z,37.498743572,-121.948859469,4.7434,0.007,-0.007,314.308,3
2025-12-09T02:44:23.600Z,37.498743572,-121.948859469,4.7434,0.007,-0.007,314.308,3
2025-12-09T02:44:23.700Z,37.498743668,-121.948859409,4.7623,0.023,-0.008,106.647,3
2025-12-09T02:44:23.700Z,37.498743668,-121.948859409,4.7623,0.023,-0.008,106.647,3
2025-12-09T02:44:23.800Z,37.498743912,-121.948859313,4.7764,0.031,-0.007,55.344,3
2025-12-09T02:44:23.800Z,37.498743912,-121.948859313,4.7764,0.031,-0.007,55.344,3
2025-12-09T02:44:23.900Z,37.498744008,-121.948859253,4.7953,0.024,-0.004,247.5229,3
